""	"GSE139948-GSM4141788-92017_Myeloid"	"GSE139948-GSM4141788-92017_Tumor"	"GSE139948-GSM4141789-92217_Myeloid"	"GSE139948-GSM4141789-92217_Stroma"	"GSE139948-GSM4141789-92217_Tumor"	"GSE139948-GSM4141790-92717_Myeloid"	"GSE139948-GSM4141790-92717_Stroma"	"GSE139948-GSM4141790-92717_Tumor"
"PDP2"	1	1.05266813701507	1.01112820232173	1.02625586580147	1.04914893565559	1.01763107384719	1.0374774866045	1.04589375911798
"SP3"	1.1460323089802	1.17682191265211	1.10897788469283	1.02625586580147	1.16920287250102	1.10102952832652	1.16423882068994	1.16062243033414
"DMXL1"	1.05580445098926	1.08003620748532	1.06598121821236	1.17805395916684	1.11655313178703	1.08116165213642	1.09259917994258	1.10185654778805
"METAP1D"	1.05580445098926	1.31522290184463	1.07680138183895	1.02625586580147	1.24505430799356	1.02931029382658	1.0374774866045	1.16062243033414
"ZNF621"	1.07411605506518	1.06511092855737	1.05511221275439	1.10331196459953	1.09935957994377	1.04093113889517	1.09259917994258	1.06936892075832
"EGFL7"	1.07411605506518	1.02958529109912	1.14074623609832	1.27456909225422	1.04520228702338	1.01763107384719	3.57667989612022	1.03917930835348
"NADSYN1"	1.05580445098926	1.04533005055797	1.08757362490966	1.02625586580147	1.06068809033626	1.08685457093502	1.12867068761362	1.09066877192589
"DHCR7"	1	1.08101492612738	1.05511221275439	1.4135889734412	1.15941210435716	1.0754554318233	1.12867068761362	1.30405308341734
"LVRN"	1	1.00101262958297	1	1	1.00348825363216	1	1	1.0027847145035
"NBEA"	1	1.11888552634474	1.01112820232173	1.07789884134369	1.04941181175213	1.0147020000494	1.0374774866045	1.02694446222868
"RNASEH2C"	1.70981094994934	1.8581607732346	1.67820671248449	2.03674249578647	1.6375392915776	1.6287830384033	1.43359936718351	1.8597249409261
"ANKRD13D"	1.16369854964191	1.18979571813808	1.10897788469283	1.17805395916684	1.11092049089404	1.24668928246983	1.25113804232749	1.20553547038274
"MRGPRF"	1	1.00161998970034	1	1.02625586580147	1.00884434420107	1	1	1.00404936243187
"MYD88"	1.1460323089802	1.06786724972107	1.16170892444281	1.12846853151883	1.06800232066819	1.1291403436276	1.05599248002206	1.06863110413863
"OXSR1"	1.01875136121762	1.1252381016583	1.05511221275439	1.07789884134369	1.10116146825683	1.08116165213642	1.05599248002206	1.0994287144912
"PHF8"	1.01875136121762	1.05048891534257	1.02220244700479	1.02625586580147	1.03570327811709	1.04093113889517	1.0374774866045	1.03319474507438
"LCLAT1"	1	1.06373158344702	1.06598121821236	1.05221763352791	1.07529444241407	1.02931029382658	1.05599248002206	1.03718615305634
"MIR4435-2HG"	1.05580445098926	1.00707891818162	1.28417703091206	1.07789884134369	1.36113817670118	1.15694466583113	1.28515258099834	1.21484733467737
"KAT5"	1.11033200844589	1.22131140751091	1.21340063662743	1.4361654160565	1.28185761985085	1.20897687066469	1.16423882068994	1.25590941967355
"SH3RF3"	1.03735115003241	1.05068710906114	1	1	1.03093929348099	1.08969608331135	1.05599248002206	1.02844606283335
"GXYLT2"	1	1.00323882031465	1.01112820232173	1.05221763352791	1.04467556894028	1.00294802018497	1.01881503832228	1.04092193193028
"DCAKD"	1	1.09175509753793	1.05511221275439	1.02625586580147	1.07971113541093	1.00883258836946	1.01881503832228	1.06247383157871
"ARPP21"	1	1.40729774257393	1	1.15337922300414	1.09110565261567	1	1	1.02143025145757
"TADA2B"	1.05580445098926	1.03278266993539	1.01112820232173	1.05221763352791	1.031469105808	1.03512793573272	1.0374774866045	1.03618893939047
"CCDC96"	1	1.00768465666746	1	1.02625586580147	1.00322011716308	1.00883258836946	1.05599248002206	1.02017518426223
"GRK2"	1.1460323089802	1.04035895256295	1.18250546801707	1	1.02775788359354	1.19538177770339	1.07436485632772	1.04837575153359
"RELA"	1.1282446733515	1.15923455389479	1.18250546801707	1.36794878383046	1.26399948667938	1.15140764511763	1.35201836205367	1.19525549743569
"EVC2"	1	1.00566490065285	1	1.02625586580147	1.01151767197237	1	1	1.00960546308181
"ZNF680"	1.07411605506518	1.36204667913086	1.07680138183895	1.22673188475871	1.30008448491006	1.08969608331135	1.11069976356626	1.36270784836457
"HECTD4"	1.05580445098926	1.10942333270602	1.03322383099053	1.07789884134369	1.07425405357215	1.06113080574598	1.07436485632772	1.06518497244465
"FAM222B"	1.09229048337548	1.21908555267506	1.07680138183895	1.05221763352791	1.17120674685585	1.04672005470974	1.09259917994258	1.11782136545283
"BNC2"	1.03735115003241	1.00202480588026	1.08757362490966	1	1.0059000566314	1.06113080574598	1	1
"DEC1"	1	1.0008101399569	1	1	1.00107388178088	1	1	1
"HPSE"	1.11033200844589	1.00465434906001	1.05511221275439	1	1.00080545916369	1.32325263120704	1	1.00126620433271
"COQ2"	1.48006068539029	1.14782497109625	1.11961159828863	1.05221763352791	1.14377142433747	1.39535764065613	1.01881503832228	1.14349174593953
"HSPA6"	1.1282446733515	1.03537731679923	1.57020200965347	1	1.09188063035222	1.58814920112716	1.01881503832228	1.09967160456637
"TRMT112"	2.27899023134128	2.37215519292554	2.51551524400588	3.27354985756997	2.48457936735264	2.36804150083937	2.34787691667409	2.577860992803
"LRRN3"	1.05580445098926	1.71638203156676	1.01112820232173	1	1.26472563088246	1.02055642009957	1.01881503832228	1.3743923373913
"KDM2A"	1.07411605506518	1.1455370331927	1.14074623609832	1.10331196459953	1.12472369067799	1.13472527150669	1.23397670144483	1.13368587209932
"ADCK5"	1.03735115003241	1.04929940516981	1.04419341245728	1	1.03279310992736	1.04960920141063	1.05599248002206	1.02644371268611
"MRPL57"	1.73939622197905	2.19934542163006	1.62460180012465	2.11320648904	2.01119442985065	1.91289070063876	2.09574405620148	2.08845220235222
"NOC3L"	1.09229048337548	1.10458190303081	1.04419341245728	1.05221763352791	1.11143307094759	1.11793360464775	1.36850569452915	1.12864879294297
"ESRRA"	1.09229048337548	1.13751325537436	1.05511221275439	1.10331196459953	1.11271406352414	1.19538177770339	1.16423882068994	1.20972973553193
"COMMD1"	1.41612990197422	1.54940796592342	1.33368885148579	1.4135889734412	1.50764908460634	1.39281117655681	1.59093655658862	1.48468528601909
"RAPH1"	1.01875136121762	1.03537731679923	1.04419341245728	1.07789884134369	1.05518773563191	1.09253431927813	1.23397670144483	1.03394365342131
"MTX1"	1.19868048399362	1.38089318532071	1.25406118737479	1.25075174294259	1.35527576377238	1.30757584311148	1.19933220223607	1.34053980125494
"ADCY5"	1.01875136121762	1.05147971850308	1	1.07789884134369	1.0104487166311	1	1	1.00531330559094
"PARP14"	1.26732876059361	1.02998520364775	1.16170892444281	1.36794878383046	1.08670949822884	1.64774997558372	1.59093655658862	1.2536184330108
"CYSLTR1"	1.03735115003241	1.00182240684219	1.25406118737479	1	1	1.12634329087252	1.09259917994258	1.00075980771031
"CKS1B"	1.31775050092097	1.73832877193274	1.34349334318542	1.54679364397405	1.62586424423771	1.60254256728024	1.12867068761362	1.65665721540077
"ABCD2"	1	1.01896239035708	1	1	1.00429247281848	1.00294802018497	1	1.02443963182501
"AHSA2"	1.11033200844589	1.12504583291265	1.09829883846091	1.07789884134369	1.09678318312711	1.15970877965794	1.19933220223607	1.16180789590361
"ABLIM3"	1	1.02798495262408	1.05511221275439	1.07789884134369	1.02164795680061	1.02639601025489	1.14651581774123	1.00177248760041
"MFSD4B"	1.01875136121762	1.03437971671107	1.09829883846091	1.07789884134369	1.0211158949475	1.02931029382658	1.05599248002206	1.02293543155641
"VANGL1"	1	1.01494100058336	1	1	1.03464545446718	1	1.12867068761362	1.01791433878244
"GLRX"	2.22641908742122	1.20904683342266	2.0913003795803	1.3216241493946	1.51346569444214	3.29919107003165	1.52886570043667	1.65138635223014
"IQCB1"	1.1282446733515	1.15201429042242	1.04419341245728	1.05221763352791	1.09394604843759	1.06400255075905	1.0374774866045	1.10646292111665
"SYT12"	1	1.00283422113236	1	1	1.01071600238266	1	1	1.03494182450854
"GOLGB1"	1.28423315635868	1.41599265743737	1.21340063662743	1.45858582064407	1.33454997090958	1.46335739974831	1.44966804182663	1.45113001522221
"GPR151"	1	1.0008101399569	1	1	1.00080545916369	1	1	1.00126620433271
"DMRT2"	1	1.07062042493409	1	1.05221763352791	1.0040244314439	1	1	1
"ZNF483"	1	1.01030766358185	1	1.02625586580147	1.04572888762649	1	1.01881503832228	1.0186682007233
"PLAC8L1"	1	1.00465434906001	1	1	1.0059000566314	1	1	1.00202558676
"GPR137"	1.03735115003241	1.10748788535085	1.04419341245728	1.07789884134369	1.08877925556981	1.06973577661682	1.19933220223607	1.10549386475133
"SNCG"	1	1.00101262958297	1.02220244700479	1.15337922300414	1.00053700467191	1	1.26819579832315	1.00126620433271
"MZT2A"	1.57373525443911	2.35263356268123	1.3630080340781	1.61151063887003	1.91557648677733	1.58093083701231	1.84379474743657	1.6442791737084
"TNKS"	1.05580445098926	1.28456071177862	1.08757362490966	1.12846853151883	1.20875072121638	1.09536929486467	1.09259917994258	1.35186561453076
"ZNF449"	1.05580445098926	1.03258296222998	1.01112820232173	1.05221763352791	1.02616554312307	1.03512793573272	1	1.02569238552348
"ZBTB21"	1.01875136121762	1.03697259255883	1.04419341245728	1.15337922300414	1.09368796563293	1.02931029382658	1	1.07722500506558
"PPP1R3B"	1.09229048337548	1.02117116184595	1.05511221275439	1.02625586580147	1.07815321740154	1.06687086859881	1.01881503832228	1.08089882033596
"STOX2"	1	1.08844042128953	1	1.10331196459953	1.04546560200296	1	1	1.01363777417244
"MAP3K11"	1.19868048399362	1.14401061687437	1.08757362490966	1.07789884134369	1.10373333275964	1.16798369236206	1.41745055915519	1.14635471551669
"TRIB1"	1.2503239472567	1.02177318699479	1.14074623609832	1.3216241493946	1.14377142433747	1.33884762519862	1.05599248002206	1.07624438427859
"KCNK7"	1.01875136121762	1.06057581647814	1	1.02625586580147	1.01231906039158	1	1	1.01363777417244
"SFT2D3"	1.05580445098926	1.11058388387564	1.04419341245728	1.05221763352791	1.07763368992795	1.06973577661682	1.12867068761362	1.08432273403157
"C1QB"	19.8475764932796	1.00505862367247	8.15540621511328	1.05221763352791	1.01338714163248	14.8042942487781	1.12867068761362	1.04316055221919
"C1QA"	15.883367149344	1.00323882031465	6.8570355192582	1	1.00777413484126	12.3714158009341	1.18184317863834	1.04216587269136
"NDNF"	1	1.00060763219248	1	1	1.0026837490186	1	1	1
"OLR1"	1.70981094994934	1	1.06598121821236	1	1	1.70641107053555	1	1.0027847145035
"GLIPR1L1"	1	1.00707891818162	1	1	1	1	1	1.00682910943678
"DAG1"	1.03735115003241	1.24898514597328	1.05511221275439	1.07789884134369	1.22941374463219	1.04382737336816	1.19933220223607	1.23360787691021
"INSM1"	1	1.08179761868529	1	1	1.11322627777016	1.01176917839321	1	1.07918506223877
"DAB1"	1	1.01393455112506	1	1.02625586580147	1.02324340700871	1	1	1.00075980771031
"ARV1"	1.05580445098926	1.24015933846153	1.11961159828863	1.27456909225422	1.19612876367611	1.1291403436276	1.18184317863834	1.21600909416248
"NAA20"	1.88413780045548	1.6578859627079	1.6515005445162	1.63282749532378	1.62911102619154	1.78022113081542	1.95754158591275	1.92011521040816
"SAA1"	1	1.02117116184595	1.03322383099053	1.02625586580147	1.17220811498637	1	1	1.05778372170386
"MINOS1"	1.30103961247357	1.17606786946157	1.17212761504126	1.02625586580147	1.20899762626962	1.27331990687013	1.38490555541418	1.28688590653603
"EHBP1L1"	1.23321612557044	1.00627101587079	1.08757362490966	1.02625586580147	1.0091118180082	1.18719179443593	1.07436485632772	1.01514806042132
"THAP2"	1.01875136121762	1.11174389840758	1.08757362490966	1.05221763352791	1.10707279619983	1.03222092919547	1.05599248002206	1.07207232310879
"TMEM196"	1	1.07650956327281	1.02220244700479	1	1.02590004671116	1	1	1
"RNF26"	1.07411605506518	1.17569076760027	1.11961159828863	1.10331196459953	1.11348234577035	1.08400976598015	1.05599248002206	1.13344623606542
"PPP1R14B"	1.61965348000179	3.05157946787221	1.27417348141347	1.52495462683663	1.95806238023811	1.62402603141784	1.44966804182663	2.16787217440699
"SSSCA1"	1.1282446733515	1.21258316869956	1.2338050675219	1.2025019746915	1.20875072121638	1.18445624083888	1.33544153578428	1.28575293945946
"SMARCC1"	1.23321612557044	1.52310940170768	1.08757362490966	1.2025019746915	1.29050560232103	1.22250461784813	1.21670904246344	1.30134915298602
"ZNF417"	1	1.01956499262415	1	1.02625586580147	1.03992980109972	1.00883258836946	1.01881503832228	1.02143025145757
"PTPRM"	1.11033200844589	1.01010600091652	1.03322383099053	1.15337922300414	1.00053700467191	1.02931029382658	1.18184317863834	1.00253170019808
"FKBP2"	1.9825810359536	1.91809443064254	2.22619912557382	2.95408018631324	1.9763729092362	1.97880097324468	2.26960685185575	2.47856626817666
"VEGFB"	1.2503239472567	1.30281621161049	1.18250546801707	1.2981910103037	1.26883696850539	1.31803621369329	1.0374774866045	1.32492519576175
"PEAK1"	1.11033200844589	1.08961081665972	1.06598121821236	1.10331196459953	1.11476229499511	1.05249483179234	1.05599248002206	1.09261811051903
"MST1"	1	1.00950090594425	1.02220244700479	1	1.02483775670971	1.0147020000494	1.01881503832228	1.01439304172743
"TNFRSF10C"	1.03735115003241	1.00040510628282	1.01112820232173	1	1.00375635838711	1.0147020000494	1.05599248002206	1.00050656685731
"GMPPB"	1.09229048337548	1.10535716226964	1.14074623609832	1.17805395916684	1.05780853116396	1.10949581856075	1.0374774866045	1.11492621155171
"MOB1B"	1.05580445098926	1.04731556035057	1.07680138183895	1	1.04098524351208	1.08685457093502	1.0374774866045	1.03843207360263
"ZNF622"	1.2503239472567	1.30515769129368	1.29414620082835	1.54679364397405	1.19165987193116	1.20082798805116	1.12867068761362	1.21600909416248
"CSPG4"	1.05580445098926	1.07944878780559	1	1.05221763352791	1.11757589635012	1.03512793573272	1.05599248002206	1.26642424599042
"SNX33"	1	1.00667500290543	1.02220244700479	1	1.03834574765539	1.02055642009957	1.0374774866045	1.04390628639715
"C2ORF70"	1	1.00283422113236	1	1	1.0059000566314	1	1	1.00379648928129
"NABP1"	1.43223055747019	1.050290705069	1.30408148880098	1.25075174294259	1.02457210804655	1.29970619827491	1.01881503832228	1.01464474225938
"ADGRF3"	1	1.00121510107763	1	1	1	1.00589220926999	1	1.00025329762505
"CHD2"	1.1282446733515	1.13942594592498	1.19284315650445	1.34487477223339	1.23528922353965	1.24668928246983	1.25113804232749	1.24811248453353
"CCDC106"	1.16369854964191	1.1950426004604	1.06598121821236	1.22673188475871	1.40094255415628	1.09536929486467	1.18184317863834	1.2634565942903
"CEP83"	1.01875136121762	1.09039077112686	1.06598121821236	1.05221763352791	1.07191154584308	1.03512793573272	1	1.08774186818483
"NUDT4"	1.1282446733515	1.29415454763314	1.19284315650445	1.4135889734412	1.34281013565085	1.1375131750011	1.40121988762143	1.21879531470362
"PC"	1.01875136121762	1.0568229350261	1.03322383099053	1	1.03305782057652	1.02639601025489	1	1.06074696466694
"SCAI"	1.03735115003241	1.1325335804442	1.11961159828863	1.07789884134369	1.0846379942742	1.03803133262865	1.05599248002206	1.06346005496097
"NMNAT1"	1.01875136121762	1.04533005055797	1.06598121821236	1.02625586580147	1.07659430217088	1.05537696400942	1.18184317863834	1.09991447089399
"LRFN4"	1.01875136121762	1.09194993968947	1	1	1.0567605582664	1.01176917839321	1	1.06789306193584
"SLC19A1"	1.03735115003241	1.06963750825404	1.01112820232173	1.02625586580147	1.05885604464418	1.05249483179234	1	1.07010651208829
"HSPB7"	1.01875136121762	1.00040510628282	1	1	1.03992980109972	1.00294802018497	1	1.00379648928129
"RCE1"	1.09229048337548	1.093313404125	1.04419341245728	1.10331196459953	1.11527409253331	1.08116165213642	1.05599248002206	1.10888392023968
"UQCRH"	2.87376616033287	3.89413413676122	3.9212573148077	3.11562889904017	3.5419070067713	3.17466936568564	3.12300588520582	4.25458114129692
"TAS1R1"	1	1.00141755444778	1	1	1.00348825363216	1.00294802018497	1	1.0055660097975
"EIF1AX"	1.72463167114761	2.97450343609752	1.73980388007699	1.87983739635937	2.47541825501595	2.07588796606148	2.05471768934391	2.45121136673696
"CXORF23"	1.05580445098926	1.06274585199517	1.02220244700479	1.02625586580147	1.05833234527764	1.03512793573272	1.0374774866045	1.08138824456908
"PSMD1"	1.26732876059361	1.39962650004892	1.39205061690539	1.36794878383046	1.40394805864543	1.34143896516286	1.36850569452915	1.5086299752709
"ADGRG2"	1	1.00161998970034	1	1	1.00134227253958	1	1	1.00075980771031
"SUSD5"	1	1.10961679521235	1	1	1.00348825363216	1	1	1
"HEG1"	1.01875136121762	1.05879886986726	1.08757362490966	1.10331196459953	1.07737388460883	1.04093113889517	1.68208890087097	1.13775626136978
"WFIKKN2"	1	1.00182240684219	1	1	1	1	1	1
"C11ORF80"	1	1.00566490065285	1	1	1.00697114754307	1.00589220926999	1	1.00910092311437
"TOMM20"	1.94066218117982	1.89052556081704	2.04276681643303	1.97855124049334	1.98093880398097	1.90180817701615	1.78574648152645	1.82900894980689
"AGFG1"	1.1460323089802	1.24843434316126	1.13020078765629	1.25075174294259	1.16016653727287	1.20354699503419	1.40121988762143	1.19056983216349
"STAT5B"	1.07411605506518	1.16245823010189	1.08757362490966	1.05221763352791	1.10784280823535	1.06687086859881	1.12867068761362	1.10306957661435
"CD7"	1.28423315635868	1.00020256222097	1.07680138183895	1	1.00107388178088	1.18719179443593	1	1.00227865762141
"CNP"	1.1460323089802	2.18159348374993	1.26413504164515	3.53458154626966	1.99994642612955	1.21168776227043	1.26819579832315	1.41744471132
"JUP"	1	1.01071093546465	1.04419341245728	1.10331196459953	1.00964667149292	1.00589220926999	1.31877310950436	1.00708164517897
"HAP1"	1	1.0905857211523	1	1.25075174294259	1.08515603435144	1.00294802018497	1	1.1158916322665
"EIF1"	7.76907732999323	7.02394784568923	8.79643101337703	15.8228195367451	9.98360470360577	8.24795894202688	8.36354882799108	8.89533054145304
"ENDOV"	1.05580445098926	1.30659767789616	1.07680138183895	1.34487477223339	1.25963873531642	1.06973577661682	1.11069976356626	1.18986627849782
"RNF213"	1.55829727273225	1.11251694381809	1.40167189645451	1.39085176008092	1.17345929288484	1.71339017788581	1.59093655658862	1.34520848242947
"TIGD3"	1.01875136121762	1.0357762376967	1	1	1.01178483266586	1	1	1.01086632499827
"KCNH6"	1	1.00141755444778	1	1	1.00187895854587	1	1	1
"MARCH10"	1	1.00546282630874	1	1.02625586580147	1.00563220501578	1	1	1.0027847145035
"PLK3"	1.58910648107653	1.02978525596749	1.39205061690539	1.22673188475871	1.09420410429084	1.51283692399391	1.21670904246344	1.15730027044767
"NET1"	1.07411605506518	1.06963750825404	1.05511221275439	1.05221763352791	1.0203175719566	1.02639601025489	1.46565824968577	1.01716022960111
"DPY19L1"	1	1.1055509394675	1.10897788469283	1.2025019746915	1.2384666128614	1.03512793573272	1.16423882068994	1.12624668422705
"ZNF791"	1.19868048399362	1.27238705168727	1.24395138030419	1.27456909225422	1.4602975518042	1.28126101512867	1.26819579832315	1.34742914379209
"PHC3"	1.03735115003241	1.12600703126084	1.11961159828863	1.17805395916684	1.10270490564272	1.08116165213642	1.09259917994258	1.1035546228076
"GPR160"	1.18124684721476	1.00101262958297	1.06598121821236	1	1.0026837490186	1.13193433242451	1.0374774866045	1.00202558676
"CBX2"	1.01875136121762	1.17682191265211	1.01112820232173	1	1.07477430372308	1.00883258836946	1.05599248002206	1.04688686865541
"SPTBN2"	1	1.07886122657769	1	1	1.01285316333911	1	1	1.00708164517897
"GOLIM4"	1.19868048399362	2.28225754924611	1.22362168092773	1.3216241493946	1.49486236175843	1.33884762519862	1.56003780602991	2.01157730889397
"RBM4B"	1.11033200844589	1.20681099779855	1.14074623609832	1.2025019746915	1.21368459119065	1.1066769092036	1.11069976356626	1.17717061169671
"USMG5"	1.96865204830086	1.83654821891722	2.21051952950284	2.07513041868617	1.8978181044923	2.23340046344612	2.47583021778047	2.03697490639703
"HOXB2"	1.03735115003241	1.00445218474564	1.28417703091206	1.02625586580147	1.14579487771005	1.03512793573272	1	1.0010130201976
"C1QTNF1"	1	1.01272622766077	1	1.02625586580147	1.22450800117725	1.00589220926999	1	1.04812766941898
"MARCH3"	1.1460323089802	1.13291697613629	1.13020078765629	1.15337922300414	1.08204614856218	1.15694466583113	1.25113804232749	1.03768460074095
"SWSAP1"	1.07411605506518	1.0459258786723	1.02220244700479	1.02625586580147	1.05177638659771	1.08685457093502	1.05599248002206	1.04688686865541
"RBM4"	1.05580445098926	1.37860952160187	1.11961159828863	1.17805395916684	1.16769896848803	1.14585881150885	1.12867068761362	1.22111501286753
"PIFO"	1.01875136121762	1.03876598018308	1	1.02625586580147	1.10989501653273	1.00589220926999	1	1.05605346536987
"XXYLT1"	1.03735115003241	1.08746466606565	1.09829883846091	1.02625586580147	1.16744823446369	1.05537696400942	1.21670904246344	1.08334496192852
"UBXN2A"	1	1.23702686200276	1.07680138183895	1.05221763352791	1.10809942626343	1.06973577661682	1.14651581774123	1.1832908669333
"LRRC63"	1	1.0008101399569	1	1	1	1	1	1
"TCAP"	1	1.01151726562628	1.01112820232173	1	1.00750650388986	1	1.01881503832228	1.00480781279261
"CCS"	1.28423315635868	1.33578650685615	1.33368885148579	1.34487477223339	1.30008448491006	1.25470470242438	1.26819579832315	1.39741214440851
"NRROS"	1.07411605506518	1.00263189444058	1.22362168092773	1.02625586580147	1.00482846058479	1.17348590591442	1.01881503832228	1
"CEP19"	1.01875136121762	1.09292391970338	1.03322383099053	1.05221763352791	1.05754658104347	1.01763107384719	1.0374774866045	1.02719479646752
"KLHL15"	1.01875136121762	1.01775671223066	1.03322383099053	1.02625586580147	1.02005140284293	1.02639601025489	1.0374774866045	1.0156512681334
"FBXO45"	1.01875136121762	1.14381975144891	1.05511221275439	1.10331196459953	1.07919194004254	1.04093113889517	1.05599248002206	1.05085514537948
"GNG5"	2.9090695056966	2.14184923066364	2.66195656660554	2.60121514872422	2.74380085834659	2.84870380039194	3.35877031498761	2.46210146974262
"SLC25A30"	1	1.00505862367247	1.02220244700479	1.02625586580147	1.0152550857933	1.03512793573272	1.01881503832228	1.01212649107945
"CTSF"	1.16369854964191	1.17908276029115	1.15124870291457	1.45858582064407	1.39167687699536	1.24668928246983	1.25113804232749	1.60545667331231
"MSRB3"	1	1.010509308429	1.01112820232173	1.05221763352791	1.02191394173013	1.00294802018497	1.35201836205367	1.01313412404029
"LEMD3"	1.01875136121762	1.07670562203322	1.02220244700479	1.17805395916684	1.07893230088915	1.04960920141063	1.0374774866045	1.05382700413497
"C16ORF91"	1.07411605506518	1.24310435517217	1.10897788469283	1.27456909225422	1.29769270078269	1.1066769092036	1.33544153578428	1.29005586844816
"TLR10"	1.09229048337548	1.00020256222097	1.03322383099053	1	1	1.18171788748034	1	1.0010130201976
"TLR1"	1.18124684721476	1.00040510628282	1.05511221275439	1.05221763352791	1.00348825363216	1.30757584311148	1.01881503832228	1.00177248760041
"FAM174A"	1.11033200844589	1.26564215017882	1.10897788469283	1.27456909225422	1.24724677776572	1.10385481757768	1.18184317863834	1.23268440482898
"RGMB"	1.01875136121762	1.53368629532104	1.03322383099053	1	1.1699545034265	1.0147020000494	1.0374774866045	1.03294505555461
"FAM53A"	1	1.00141755444778	1	1	1.00214725382562	1	1	1.00151936012914
"CYB561D1"	1.03735115003241	1.04652155656367	1.03322383099053	1.12846853151883	1.04651856850005	1.02931029382658	1.0374774866045	1.04092193193028
"ZDHHC24"	1.23321612557044	1.1603727746156	1.24395138030419	1.3216241493946	1.10501827043437	1.30233175146124	1.25113804232749	1.21275492706905
"TRMT10C"	1.1460323089802	1.64588236606803	1.31398337989256	1.4135889734412	1.50428882606404	1.33625406297346	1.26819579832315	1.75406087531671
"CTU2"	1.01875136121762	1.17399314602752	1.07680138183895	1.10331196459953	1.13058008084465	1.02347805892595	1.0374774866045	1.14540074437526
"MGA"	1.03735115003241	1.09720487732311	1.02220244700479	1.15337922300414	1.17445981013347	1.0783102129503	1.11069976356626	1.10137117071434
"C12ORF66"	1.01875136121762	1.03896516084799	1.01112820232173	1.17805395916684	1.03411636307461	1.01763107384719	1.01881503832228	1.02969665561945
"SNX31"	1	1.00384558368795	1	1	1.00322011716308	1	1	1.0027847145035
"PIGG"	1.05580445098926	1.06077317361731	1.09829883846091	1.05221763352791	1.09136400559559	1.04382737336816	1.18184317863834	1.10912589141978
"PRPF8"	1.31775050092097	1.45053926585955	1.20314133429556	1.17805395916684	1.27390755303429	1.18171788748034	1.26819579832315	1.20576865446013
"ADCY6"	1	1.04354166326104	1.02220244700479	1.05221763352791	1.04019370614443	1.0147020000494	1.07436485632772	1.03718615305634
"REP15"	1	1.00505862367247	1.01112820232173	1	1.00830930237886	1.00294802018497	1.01881503832228	1.0043022073917
"PITPNA"	1.11033200844589	1.19092091115646	1.07680138183895	1.22673188475871	1.12625274373686	1.1291403436276	1.26819579832315	1.13966950890731
"DDX23"	1.1282446733515	1.19298254381784	1.14074623609832	1.2025019746915	1.19984720102774	1.11793360464775	1.12867068761362	1.18564108087059
"ZNF80"	1	1.00161998970034	1	1	1.00187895854587	1	1	1
"ZNHIT2"	1.11033200844589	1.08590265092884	1.09829883846091	1.15337922300414	1.09213890215308	1.06400255075905	1.07436485632772	1.1195086729708
"EVX2"	1	1.00222718682142	1	1	1	1	1	1.00151936012914
"ZBTB4"	1.16369854964191	1.12466125177452	1.10897788469283	1.15337922300414	1.10784280823535	1.11512415124752	1.11069976356626	1.11275266040882
"TNK1"	1	1.00445218474564	1	1	1.00214725382562	1	1	1.00177248760041
"ZHX3"	1.07411605506518	1.16397388520935	1.03322383099053	1.10331196459953	1.14225279381092	1.06113080574598	1.05599248002206	1.36976791389413
"PHLDA3"	1.03735115003241	1.08023198261516	1.05511221275439	2.03674249578647	1.49643526322354	1.08400976598015	1.01881503832228	1.4483362017242
"SLC16A11"	1	1.00303652975475	1	1	1.00804173433235	1	1	1.01539967807715
"SLC16A13"	1	1.01534345666442	1.04419341245728	1	1.0104487166311	1.00294802018497	1.01881503832228	1.0055660097975
"PODN"	1	1.10322461937323	1	1	1.01498832982463	1	1.05599248002206	1.0030377005511
"C11ORF45"	1	1.00161998970034	1.01112820232173	1	1.00053700467191	1.01176917839321	1	1.00075980771031
"EXO1"	1	1.04294523263709	1	1	1.03860983082149	1.02347805892595	1	1.03394365342131
"RALGAPA1"	1.07411605506518	1.15410642216788	1.09829883846091	1.10331196459953	1.14705873304295	1.06973577661682	1.14651581774123	1.13008897225732
"LIG4"	1.01875136121762	1.04473407205923	1.03322383099053	1.02625586580147	1.02005140284293	1.03803133262865	1.05599248002206	1.0326953393125
"GTF2IRD2B"	1	1.08492588620577	1.02220244700479	1.02625586580147	1.10784280823535	1.00883258836946	1.05599248002206	1.0520938714509
"ATP2A2"	1.19868048399362	1.45843341143375	1.14074623609832	1.27456909225422	1.29338256288433	1.19538177770339	1.26819579832315	1.30225073925296
"ZWILCH"	1.07411605506518	1.06057581647814	1.06598121821236	1	1.09394604843759	1.0754554318233	1.07436485632772	1.08187757076137
"RPL4"	5.6423322096535	4.19575652091968	6.70405122930222	4.20219529208626	5.10445770850186	6.092588955836	4.75307338392243	5.37132528062372
"SNAPC5"	1.23321612557044	1.13751325537436	1.19284315650445	1.05221763352791	1.20479719777181	1.24133297566681	1.23397670144483	1.26208586785595
"STARD6"	1	1.00546282630874	1	1	1.00429247281848	1	1	1.00177248760041
"GOLGA6L2"	1	1.0008101399569	1	1	1.00723884146239	1	1	1.03119648000761
"VWC2L"	1	1.01111413612828	1	1	1.00214725382562	1	1	1.00177248760041
"C12ORF76"	1.07411605506518	1.28383536269697	1.16170892444281	1.36794878383046	1.40602712487024	1.16246998001656	1.30201088788875	1.35563155277862
"ZCCHC12"	1	1.00829023400161	1	1	1.01125048003771	1	1.01881503832228	1.00075980771031
