""	"Myeloid"	"Stroma"	"Tumor"
"GULP1"	1.10893809214025	1.03416746614335	1.08273736901502
"GUSB"	1.56123509445289	1.93076222773483	1.48759658153347
"GUSBP1"	1.77233224130144	1.4487954428922	1.93941111599025
"GUSBP10"	1.00085049806132	1.00127694947067	1.00053601688403
"GUSBP11"	1.44607485213944	1.43269464310307	1.54574874719272
"GUSBP2"	1.32369786211371	1.21096037394805	1.43138093410339
"GUSBP3"	1.48490828185066	1.40861432991529	1.64140407900248
"GUSBP4"	1.40985233760524	1.13280141913267	1.58592324789295
"GUSBP5"	1.01622368086765	1.00980603734505	1.02275739507381
"GUSBP9"	1.20912849323684	1.15198924030404	1.33949895987354
"GVINP1"	1.02717821450032	1.05589805849067	1.01856753945668
"GXYLT1"	1.04155371937355	1.05304027632785	1.06243236982789
"GXYLT2"	1	1.016188921366	1.0022887637813
"GYG1"	1.48527620393854	1.52404834320054	1.35727221681949
"GYG2"	1.09972393043738	1.00454143162333	1.05144739489314
"GYG2P1"	1.02365459707787	1.01976812193565	1.01977463355956
"GYLTL1B"	1.0028111848827	1.01626886815549	1.00217500812094
"GYPA"	1.00387217905203	1	1.00208692943771
"GYPB"	1	1.00324711052933	1.0012376515201
"GYPC"	1.58042764668996	1.78630374559088	1.09712849768332
"GYPE"	1.01012244042705	1.02467391875081	1.02100659497306
"GYS1"	1.28751373212865	1.32495608424763	1.22765391705386
"GYS2"	1.00802214250327	1.01451807240837	1.01149416494623
"GZF1"	1.27086882985217	1.29058901098515	1.31783507322218
"GZMA"	1	1.0713720916036	1.00046475326726
"GZMB"	1.00352111134824	1.0565776769341	1.00011576154087
"GZMH"	1	1.0721835234562	1.00076825811725
"GZMK"	1.0026629681738	1.03941038227974	1.00016281811732
"GZMM"	1.00747146550482	1.04872723602023	1.01331577445274
"H19"	1.00639976553633	1.00471558760148	1.0127281932624
"H1F0"	2.14844901338096	1.66728370456215	2.22109770683899
"H1FNT"	1.01646716142186	1.00360426556522	1.00866440114955
"H1FOO"	1	1.00146726031341	1.00070685135246
"H1FX"	1.41775940887754	1.2381732317314	1.52014265854134
"H1FX-AS1"	1.0653425933444	1.04179670091128	1.09840804925305
"H2AFB1"	1.00325647518415	1.00200139923597	1.00042088244083
"H2AFB2"	1	1.00766737291669	1.00159956387729
"H2AFB3"	1.00325647518415	1.00200139923597	1.00042088244083
"H2AFJ"	1.12535179705712	1.32112904837215	1.02748396544463
"H2AFV"	2.00161968969249	1.91254014921014	2.12645612221543
"H2AFX"	1.45597322833451	1.35495674145296	1.36295351015965
"H2AFY"	2.02781154307513	1.97429342610596	1.8725328140657
"H2AFY2"	1.43841409060367	1.12748277622757	1.6969753840736
"H2AFZ"	2.60760274827637	2.53348980650412	2.65224699326538
"H2BFM"	1.01126249565012	1.00052747866514	1.0218341916853
"H2BFWT"	1.00370486428476	1	1.00346661814018
"H2BFXP"	1.11754514476713	1.00808262473647	1.13466687948543
"H3F3A"	2.39149038093957	2.50171172268198	2.38877627342686
"H3F3AP4"	3.17377592398373	2.96925977068639	2.93370488176404
"H3F3B"	3.65232194395344	3.53027702526437	3.40005830872634
"H3F3C"	1.14303070461165	1.13144913667718	1.19645882335193
"H6PD"	1.29710668097655	1.25383579735744	1.29008780009355
"HAAO"	1.14241518775472	1.2607855456485	1.02973782130155
"HABP2"	1.00209316710421	1.00024524997523	1.0018576532372
"HABP4"	1.18663048718077	1.11798980579985	1.16868647647663
"HACE1"	1.27214146938489	1.20092709240301	1.268960841937
"HACL1"	1.46647618074967	1.31876656203756	1.58519885476634
"HADH"	1.57740127533395	1.62281502882176	1.65956440784546
"HADHA"	2.21720519211206	2.31945857944892	2.18106734542968
"HADHB"	2.35791250774846	2.55673091837793	2.16015629713822
"HAGH"	1.39401680350033	1.58008929411485	1.56148011782009
"HAGHL"	1.15990177918363	1.2020385550623	1.20508297500391
"HAL"	1.01218857150213	1.00027677877598	1.00286909756369
"HAMP"	1.18761015445832	1.84220664996912	1.00880366115651
"HAND1"	1.00146189202459	1	1.00100501471512
"HAND2"	1.04736859587088	1	1.00924506497543
"HAO1"	1.00152524156043	1	1.00152222627313
"HAO2"	1	1.00057998702192	1.00194478061908
"HAP1"	1.03217477038455	1.01664121938954	1.04588991361425
"HAPLN1"	1.06960925004694	1.02212304685419	1.50656821928617
"HAPLN2"	1.033564329826	1.2971828153017	1.03454843890454
"HAPLN3"	1.032432092991	1.03539095224046	1.03296512212856
"HAPLN4"	1.01284951243571	1.00136398235393	1.01767200012362
"HAR1A"	1.01928510725893	1.00852386495077	1.0169682341929
"HAR1B"	1.00446006276939	1.00189437970165	1.01452642018034
"HARBI1"	1.13679630876358	1.21918350202217	1.14658358938329
"HARS"	1.71686928540698	1.60979079221476	1.8700326669751
"HARS2"	1.36955221501889	1.32444498126861	1.45561754020764
"HAS1"	1.06143388740378	1.1920674568115	1.0215540035174
"HAS2"	1.12149751385332	1.00964551699224	1.23221427535771
"HAS2-AS1"	1.04173650193864	1.00019661347407	1.09350165056265
"HAS3"	1.04123180295848	1.02350324967792	1.02489029318105
"HAT1"	1.55958028547727	1.68427625703809	1.53372974416356
"HAUS1"	1.43162034052867	1.28994621207883	1.42671384368583
"HAUS2"	1.34871263461335	1.35877752501189	1.34403877551311
"HAUS3"	1.352858232741	1.30235725673447	1.42390875031976
"HAUS4"	1.59587944633814	1.74545084616333	1.40626540150066
"HAUS5"	1.33437310167952	1.2816627012452	1.4077848509773
"HAUS6"	1.21574272924893	1.23468335044399	1.2703860876188
"HAUS7"	1.3190955691919	1.29226717100826	1.3700004493815
"HAUS8"	1.17482561452343	1.32772518141885	1.16773109818431
"HAVCR1"	1.14084402077328	1.17189975783698	1.0422867647665
"HAVCR1P1"	1.07316477717124	1.00581802370384	1.14518448264482
"HAVCR2"	1.96842049619682	2.68985120278735	1.36884079907569
"HAX1"	1.86675839293631	1.8509955715893	1.86428469123045
"HBA1"	1.00701711876187	1.00199465528408	1.00097923663976
"HBA2"	1.00847439202078	1	1.0002836837948
"HBB"	1.37732064649707	1.22178340254186	1.17409862178619
"HBD"	1.00460094452934	1.0045090033072	1.0067186117603
"HBE1"	1.00139355951028	1	1.00033677177874
"HBEGF"	1.48411889557666	2.3728615160033	1.22900063106711
"HBG2"	1	1	1.00066257972973
"HBP1"	1.8005410431656	1.82807008675268	1.74394024406216
"HBQ1"	1.0042425936889	1.00531165846276	1.00745655792924
"HBS1L"	1.39396914963273	1.61369897114034	1.58695261605337
"HBZ"	1	1	1.00113312638578
"HCAR1"	1.12903011879363	1.10475046732017	1.12229147145717
"HCAR2"	1.02428695086133	1.14989053020327	1.00517591873075
"HCAR3"	1.00588181236248	1.06497430584093	1.00210635167286
"HCCS"	1.23927422187942	1.2495677196282	1.19455001397242
"HCFC1"	1.66934389070622	1.55802234657465	1.71132707309794
"HCFC1R1"	1.2832221498228	1.25696248161017	1.38248267619379
"HCFC2"	1.20539280552285	1.24804296573726	1.31125059748952
"HCG11"	1.13908155450974	1.17069922113142	1.10440635459548
"HCG17"	1.03782654573793	1.02161885948994	1.08402220468626
"HCG18"	1.33020423672168	1.21191394992994	1.54069105144282
"HCG22"	1.07536839722754	1.08990263455979	1.02319392512845
"HCG23"	1.00429627596573	1.02751854103924	1.00133252500957
"HCG25"	1.04797818881146	1.05032115311277	1.06562372556908
"HCG26"	1.02679830570655	1.07552640113229	1.0054111854085
"HCG27"	1.00596393793728	1.00712124379739	1.01197419327629
"HCG4"	1.0308639588344	1.04485774510367	1.04078746594105
"HCG4B"	1.04983319333699	1.02491171222722	1.07162951090287
"HCG9"	1.01303395084978	1.02156822360859	1.03160283613015
"HCK"	1.5934682087093	2.13124156998231	1.10125001787633
"HCLS1"	1.85608231524164	2.8133916477376	1.15310642698148
"HCN1"	1.00419675333731	1.00206422408949	1.00295934665191
"HCN2"	1.00352963461309	1.00526939789156	1.00362259267934
"HCN3"	1.18239032056872	1.04019926827309	1.30235592301556
"HCN4"	1.00210278261598	1.00163055050313	1.00237001575927
"HCP5"	1.11243635759008	1.3113812925887	1.02355980014446
"HCRT"	1.00598315827008	1	1.00269900294341
"HCRTR1"	1.00400491385556	1.00125124520063	1.0021523574275
"HCRTR2"	1.00044990040946	1.00179368121794	1.00325054571296
"HCST"	1.43224683737486	1.94817895409209	1.08022184208481
"HDAC1"	1.53331023411653	1.64168600426627	1.42029858511314
"HDAC10"	1.07038318634929	1.12522762298995	1.06835592102428
"HDAC11"	1.18186655578518	1.43139679097538	1.22807907129198
"HDAC2"	1.9490445847217	1.63465206762693	1.91995740265979
"HDAC3"	1.57102339736468	1.48758041399014	1.50359954227069
"HDAC4"	1.20706838969997	1.18619348251754	1.33156290183998
"HDAC5"	1.547154076235	1.44505546219588	1.55917101243279
"HDAC6"	1.4961317464932	1.48986148404069	1.54081637618523
"HDAC7"	1.13923340117	1.18313564049258	1.12996632128561
"HDAC8"	1.44894273646269	1.29178690566693	1.52394469840566
"HDAC9"	1.19861594262335	1.22562403006789	1.17462439641158
"HDC"	1.00220000567792	1.01099701590875	1.00097988954186
"HDDC2"	1.59924008955707	1.34157825590473	1.65439770921806
"HDDC3"	1.12953073518298	1.1754042473499	1.15674236353249
"HDGF"	1.55943682018084	1.41709865201338	1.72604638637899
"HDGFL1"	1	1.00079237235739	1.0001195982328
"HDGFRP2"	1.12190099480381	1.06631660368795	1.14306074241085
"HDGFRP3"	1.48648621806447	1.17516234202529	1.68556595349762
"HDHD1"	1.22501297058037	1.23487694421594	1.21206014959668
"HDHD2"	1.8083239734512	1.68519886306312	1.95693858338467
"HDHD3"	1.0576453251712	1.14804128557925	1.01261147328622
"HDLBP"	1.90153263903412	2.01884804449903	1.85977714812957
"HDX"	1.03542388978809	1.03935171401362	1.14557381795421
"HEATR1"	1.18747845975796	1.13422452598127	1.21279263945073
"HEATR2"	1.08445553391196	1.03639982087599	1.10312770972209
"HEATR3"	1.1773098371982	1.28431975206573	1.15079780625901
"HEATR4"	1.00235338704401	1.02807949606994	1.00699280865114
"HEATR5A"	1.28751358735948	1.34013482421957	1.34144166692465
"HEATR5B"	1.3378660221399	1.39733607384703	1.38305717534263
"HEATR6"	1.25488107340912	1.24515081922694	1.34699485664328
"HEATR8-TTC4"	1.01166958487505	1.02070602292765	1.01658377477565
"HEBP1"	1.13978590552332	1.54945168982978	1.11349930006593
"HEBP2"	1.08273115652721	1.12506389199536	1.0683461119382
"HECA"	1.27031923200967	1.31299665285701	1.15260731794465
"HECTD1"	1.47939227808665	1.40744809624447	1.56071204082401
"HECTD2"	1.27235715335798	1.23505980883381	1.29567621882358
"HECTD3"	1.40108136355587	1.41176893186411	1.43608425035404
"HECTD4"	1.32047814843688	1.23912281679684	1.4580036711177
"HECW1"	1.05630104791252	1.00972052560505	1.22823133572236
"HECW2"	1.06613438113149	1.05650707960802	1.10653292948901
"HEG1"	1.03654352575958	1.15656199645638	1.05681786304492
"HEIH"	1.53186174004038	1.72695644169811	1.32888409295063
"HELB"	1.05182117864134	1.06327138158398	1.03152443473158
"HELLS"	1.12160624439627	1.0448174324799	1.13540117755608
"HELQ"	1.25131103169678	1.25200560432997	1.24242679097203
"HELT"	1.00125704361407	1	1.00019373645751
"HELZ"	1.50228852182004	1.46652382858577	1.59288352285022
"HELZ2"	1.0844386728568	1.06591288530311	1.0995964334539
"HEMGN"	1.00375215363785	1.00256843465425	1.00348417325695
"HEMK1"	1.13112891954804	1.15947859212544	1.20944677938889
"HENMT1"	1.07263002311879	1.21754572863847	1.01865036637324
"HEPACAM"	1.32246394763491	1.34166834272	1.51637818580515
"HEPACAM2"	1.00394557311661	1	1.00289897897739
"HEPH"	1.00169242345579	1.02628227962449	1.01129271872048
"HEPHL1"	1.00114886791394	1.00746151716261	1.00882623105626
"HEPN1"	2.23025593932306	1.77503850901503	2.51844481749603
"HERC1"	1.43662793414363	1.45792219557434	1.55039116421223
"HERC2"	1.34532420084814	1.29570314189285	1.43012014511929
"HERC2P10"	1.03291524732338	1.02026676852813	1.01276456719715
"HERC2P2"	1.96270464278697	1.56303009505946	2.05589428682563
"HERC2P3"	1.26033943460565	1.23638783732051	1.32434838458098
"HERC2P4"	1.73378578513584	1.63992828861943	1.73124764580278
"HERC2P7"	1.59346825838483	1.24342049314351	1.53777632968148
"HERC2P9"	1.81310808756825	1.58447613216797	1.98960455907037
"HERC3"	1.33383556980698	1.5201893052618	1.36487603905382
"HERC4"	1.2250988999592	1.38421630554794	1.30087128956514
"HERC5"	1.06388001740581	1.13778954398001	1.028370089075
"HERC6"	1.06694767246862	1.13804706693525	1.08244797287253
"HERPUD1"	2.54542383145957	3.09778668825757	1.94858048642947
"HERPUD2"	1.34990381973187	1.3944820271674	1.38996856053413
"HES1"	1.14246747260714	1.06648301099477	1.04769689803748
"HES2"	1.1465803212531	1.13494815644582	1.14573022267954
"HES4"	1.0977359277882	1.06266507822911	1.1035665194924
"HES5"	1.03438915938663	1.001711588085	1.07470212663343
"HES6"	2.14073436320799	1.22316232648482	2.38318566028633
"HES7"	1.01150368777264	1.0023850699372	1.01438216527201
"HESX1"	1.02994287654531	1.04782787198789	1.03349140652971
"HEXA"	1.89493241050604	2.29961490363309	1.8339143976865
"HEXA-AS1"	1.03422712156031	1.03954817162543	1.02481407580931
"HEXB"	1.75679434641419	2.30077433951946	1.35550470101679
"HEXDC"	1.18206520665618	1.1781494958526	1.2839560271015
"HEXIM1"	1.51597688864034	1.41247875331755	1.46074451729791
"HEXIM2"	1.11326946589083	1.06574333227873	1.16634411581449
"HEY1"	1.49605775928402	1.03550445424672	1.71494063429534
"HEY2"	1.1006145590693	1.05705661326145	1.04381390612652
"HEYL"	1.00429084297821	1.00263750478439	1.00232001994158
"HFE"	1.03780847872617	1.13621903525945	1.01777012459754
"HFE2"	1.0016473207255	1	1.00075789104817
"HFM1"	1.10973407780628	1.01510275351489	1.2734646892949
"HGC6.3"	1.0006888137523	1.00759755947562	1.00047548702234
"HGD"	1	1.00505198744802	1.00077572928158
"HGF"	1.05867890714814	1.1278573898704	1.02522549263285
"HGFAC"	1.03363829806296	1.01058786067309	1.04219578895177
"HGS"	2.0978293456335	2.13348242530942	2.12441360537331
"HGSNAT"	1.32944102618157	1.47379844166932	1.36568543253278
"HHAT"	1.05072015595378	1.07735072337747	1.02495372864595
"HHATL"	1.0100504279396	1.54172217339348	1.01252798505186
"HHEX"	1.16808918508568	1.18075558813817	1.02563781608036
"HHIP"	1.03072137521681	1.3873813315932	1.01821430330201
"HHIP-AS1"	1.04479460723181	1.06720397256065	1.03014709371311
"HHIPL1"	1.05474893372303	1.01601788923724	1.12126715576565
"HHIPL2"	1.00540231910798	1.01167141775205	1.00570191417209
"HHLA1"	1.00706518023539	1.0044839626262	1.00085663106759
"HHLA2"	1.12354098489924	1.14314040815689	1.16137064588871
"HHLA3"	1.20735237055775	1.27464177497305	1.21587913304263
"HIAT1"	1.57080096897003	1.80340900572105	1.63800182808488
"HIATL1"	1.20866274859111	1.3545328063368	1.22451687128024
"HIATL2"	1.084051284815	1.05930914330922	1.09252804701692
"HIBADH"	1.46088463011956	1.44079973817245	1.65226954533955
"HIBCH"	1.49319468993643	1.35202473495508	1.53822464491485
"HIC1"	1.01761085441288	1.02524712326608	1.00522039472712
"HIC2"	1.13411940667407	1.07228016761553	1.18005136635714
"HID1"	1.14069856718164	1.35279693367987	1.31633819927217
"HIF1A"	2.37286568362229	2.89997079191312	2.3159248043561
"HIF1A-AS2"	1.16448574855436	1.27213073113258	1.10842872076918
"HIF1AN"	1.44794481615653	1.36526891841718	1.44830800222261
"HIF3A"	1.2306312937435	1.11264453021669	1.29037337770963
"HIGD1A"	1.81669290389741	1.96634101955491	1.93512973318813
"HIGD1B"	1.0217931703242	1.02447526765726	1.01859249556495
"HIGD1C"	1.00443604336513	1.02048887816247	1.01302545345348
"HIGD2A"	2.29594240700045	2.0887159371819	2.03582145750519
"HIGD2B"	1.00542369260826	1.00612724774348	1.00598022741848
"HILPDA"	1.36588111684206	1.22667400365815	1.43856657258336
"HILS1"	1.01560869522534	1	1.00152043327649
"HINFP"	1.31378812902333	1.17892856688253	1.36128000350384
"HINT1"	2.73426940123397	2.56078401791774	2.62383224786358
"HINT2"	1.3963951216227	1.41464588144375	1.49570432732969
"HINT3"	1.6465005683169	1.7199242311747	1.73421334296692
"HIP1"	1.76756413904702	1.34655039290393	1.75902044472895
"HIP1R"	1.61847204408008	1.43796602168896	2.10682042368576
"HIPK1"	1.48965659166905	1.44453069016291	1.48981193783016
"HIPK2"	1.86773704468768	1.6203908774443	1.92367737463443
"HIPK3"	1.46976438112325	1.66695679850489	1.45364794019764
"HIPK4"	1.0144563210848	1.00955870276052	1.0072906275998
"HIRA"	1.22632225395538	1.12494918750326	1.29519666140595
"HIRIP3"	1.28586575928172	1.26143433065772	1.44637104572628
"HIST1H1A"	1.00125138532107	1	1.00147811303061
"HIST1H1B"	1.03364212139627	1.04200907458325	1.05203504466448
"HIST1H1C"	1.32386827533927	1.32426253132547	1.49643750290217
"HIST1H1D"	1.06243047483909	1.02921072898025	1.02807351155006
"HIST1H1E"	1.56109934070887	1.55594927093327	1.73780908249839
"HIST1H1T"	1.00326246101381	1.0157207297417	1.00269186752428
"HIST1H2AB"	1.00761381472125	1.020072817107	1.01331207257907
"HIST1H2AC"	1.21163684049292	1.42712467599926	1.46365401664297
"HIST1H2AD"	1.02594784602863	1.05598891248015	1.06683076915627
"HIST1H2AE"	1.11475837761886	1.10671080880218	1.12963970862623
"HIST1H2AG"	1.0475556346568	1.04559582643592	1.04202459532425
"HIST1H2AH"	1.00838674413507	1.00661276166988	1.00739034477846
"HIST1H2AI"	1.00701020216413	1	1.00492249860181
"HIST1H2AJ"	1.0060902178635	1.0134649690837	1.0060683691522
"HIST1H2AK"	1.03989786397594	1.0121545394826	1.09212135066922
"HIST1H2AL"	1.02932577318438	1.01836407898855	1.01623244804737
"HIST1H2AM"	1.03798199600177	1.03342787119729	1.02930257510507
"HIST1H2BB"	1.033352558653	1.01507922376949	1.01187538608153
"HIST1H2BC"	1.18354910570992	1.19779816972509	1.19229843674189
"HIST1H2BD"	1.1986262826796	1.18101917313623	1.45238083945909
"HIST1H2BE"	1.01737714003425	1.02013203225825	1.01787496609383
"HIST1H2BF"	1.03983665124252	1.02543854564745	1.1119237634428
"HIST1H2BG"	1.10766711635501	1.12189767578721	1.10736486549156
"HIST1H2BH"	1.02242954621177	1.00294304163901	1.00383481749615
"HIST1H2BI"	1.01086275750157	1.02145427050963	1.00042127884576
"HIST1H2BJ"	1.06311520772643	1.13297861692634	1.05136167462512
"HIST1H2BK"	1.42388527077829	1.74486059103732	1.35880756742339
"HIST1H2BL"	1.00182762642595	1.00280142410759	1.00651550596033
"HIST1H2BM"	1.00783401471847	1.00515055041178	1.00508755641428
"HIST1H2BN"	1.04148633347541	1.04056209134391	1.06577821017333
"HIST1H2BO"	1.01187457460184	1.00564047512445	1.02576693947583
"HIST1H3A"	1.11756521316806	1.10183068412675	1.05711758876776
"HIST1H3B"	1.01293118323505	1.00919863004522	1.01770313244571
"HIST1H3C"	1.01537598431668	1.01555564489139	1.01927986057867
"HIST1H3D"	1.07862256925292	1.07704562242888	1.13799472419269
"HIST1H3E"	1.01939898124686	1.04041092691463	1.01429240044473
"HIST1H3F"	1.00371031142128	1.00316290524472	1.00066064631973
"HIST1H3G"	1.00721890816057	1.00927309275161	1.00386775227901
"HIST1H3H"	1.04494788848826	1.08055600701151	1.04492587772119
"HIST1H3I"	1.14986803571665	1.0591550192673	1.04799020762078
"HIST1H3J"	1.00132316692998	1.01837910773318	1.00951518704611
"HIST1H4A"	1.01387755829544	1.02768628929264	1.00750766631317
"HIST1H4B"	1.01034234294871	1.04340033893333	1.00464074466611
"HIST1H4C"	1.64923481526519	1.50276787007638	1.84138211503128
"HIST1H4D"	1.00387481653654	1.02852229418286	1.01875801885906
"HIST1H4E"	1.15032404725713	1.17424618162346	1.21435759555504
"HIST1H4F"	1.00602135487748	1.02377310128912	1.00130201210038
"HIST1H4H"	1.0109357828341	1.05829942121442	1.0305277413313
"HIST1H4I"	1.01004329950805	1.01818946954668	1.00743808287199
"HIST1H4J"	1.08783405280218	1.03296070175489	1.0569243332704
"HIST1H4K"	1.08244118494511	1.02820428034147	1.0643235725808
"HIST1H4L"	1.00640649580929	1.00635778398163	1.0014061669782
